time,despos1,desvel1,desacc1,iqcmd1,despos2,desvel2,desacc2,iqcmd2,actpos1,actvel1,actacc1,actfe1,actpos2,actvel2,actacc2,actfe2,actpos3,actvel3,actacc3,actfe3,actpos4,actvel4,actacc4,actfe4,nodeA,nodeB,nodeC,nodeD
0,3670,0,0,16384,0,0,0,0,0,0,0,3670,0,0,0,3670,0,0,0,3670,0,0,0,3670,45185.8371040723,45185.8371040723,45185.8371040723,0
0.000442,3670,0,0,16384,0,0,0,0,1,2262.44343891403,0,3669,0,0,0,3670,0,0,0,3670,0,0,0,3670,3657.68778280543,3657.68778280543,3657.68778280543,0
0.000884,3670,0,0,16384,0,0,0,0,1,0,-5118650.31428513,3669,0,0,0,3670,0,0,0,3670,0,0,0,3670,3669,3669,3669,0
0.001326,3670,0,0,16384,0,0,0,0,1,0,0,3669,0,0,0,3670,0,0,0,3670,0,0,0,3670,3669,3669,3669,0
0.001768,3670,0,0,16384,0,0,0,0,4.19140625,7220.37613122172,16335692.604574,3665.80859375,0,0,0,3670,0,0,0,3670,0,0,0,3670,3629.70671309389,3629.70671309389,3629.70671309389,0
0.00221,3670,0,0,16384,0,0,0,0,7.796875,8157.16911764706,2119441.14575869,3662.203125,0,0,0,3670,0,0,0,3670,0,0,0,3670,3621.41727941176,3621.41727941176,3621.41727941176,0
0.002652,3670,0,0,16384,0,0,0,0,9.49609375,3844.38631221719,-9757427.16160603,3660.50390625,0,0,0,3670,0,0,0,3670,0,0,0,3670,3641.28197468891,3641.28197468891,3641.28197468891,0
0.003094,3670,0,0,16384,0,0,0,0,11.9765625,5611.92024886878,3998945.55803526,3658.0234375,0,0,0,3670,0,0,0,3670,0,0,0,3670,3629.96383625566,3629.96383625566,3629.96383625566,0
0.003536,3670,0,0,16384,0,0,0,0,17.875,13344.8812217195,17495386.8164043,3652.125,1.5,3393.66515837104,7677975.47142769,3668.5,0,0,0,3670,0,0,0,3670,3585.4005938914,3585.4005938914,3585.4005938914,0
0.003978,3670,0,0,16384,0,0,0,0,23.49609375,12717.4066742081,-1419625.67310252,3646.50390625,1.5,0,-7677975.47142769,3668.5,0,0,0,3670,0,0,0,3670,3582.91687287896,3582.91687287896,3582.91687287896,0
0.00442,3670,0,0,16384,0,0,0,0,26.76171875,7388.29185520362,-12056820.8574763,3643.23828125,1.5,0,0,3668.5,0,0,0,3670,0,0,0,3670,3606.29682197398,3606.29682197398,3606.29682197398,0
0.004862,3670,0,0,16384,0,0,0,0,32.1328125,12151.7958144796,10777158.278905,3637.8671875,1.5,0,0,3668.5,0,0,0,3670,0,0,0,3670,3577.1082084276,3577.1082084276,3577.1082084276,0
0.005304,3670,0,0,16384,0,0,0,0,40.4140625,18735.8597285068,14896072.2036813,3629.5859375,1.5,0,0,3668.5,0,0,0,3670,0,0,0,3670,3535.90663885747,3535.90663885747,3535.90663885747,0
0.005746,3670,0,0,16384,0,0,0,0,47.390625,15784.0780542986,-6678239.08191888,3622.609375,1.5,0,0,3668.5,0,0,0,3670,0,0,0,3670,3543.68898472851,3543.68898472851,3543.68898472851,0
0.006188,3670,0,0,16384,0,0,0,0,52.640625,11877.8280542986,-8837669.68325792,3617.359375,1.5,0,0,3668.5,0,0,0,3670,0,0,0,3670,3557.97023472851,3557.97023472851,3557.97023472851,0
0.00663,3670,0,0,16384,0,0,0,0,60.671875,18170.2488687783,14236246.1866055,3609.328125,2,1131.22171945701,2559325.15714256,3668,0,0,0,3670,0,0,0,3670,3518.47688065611,3518.47688065611,3518.47688065611,0
