time,despos1,desvel1,desacc1,iqcmd1,despos2,desvel2,desacc2,iqcmd2,actpos1,actvel1,actacc1,actfe1,actpos2,actvel2,actacc2,actfe2,actpos3,actvel3,actacc3,actfe3,actpos4,actvel4,actacc4,actfe4,nodeA,nodeB,nodeC,nodeD
0,3670,0,0,16384,0,0,0,0,0,0,0,3670,0,0,0,3670,0,0,0,3670,0,0,0,3670,1835,1835,1835,0
0.000442,3670,0,0,16384,0,0,0,0,0,0,0,3670,0,0,0,3670,0,0,0,3670,0,0,0,3670,1835,1835,1835,0
0.000884,3670,0,0,16384,0,0,0,0,0,0,0,3670,0,0,0,3670,0,0,0,3670,0,0,0,3670,1835,1835,1835,0
0.001326,3670,0,0,16384,0,0,0,0,0.50390625,1140.05938914027,2579319.88493274,3669.49609375,0,0,0,3670,0,0,0,3670,0,0,0,3670,1834.748046875,1834.748046875,1834.748046875,0
0.001768,3670,0,0,16384,0,0,0,0,3.24609375,6204.04411764706,11456979.023771,3666.75390625,0,0,0,3670,0,0,0,3670,0,0,0,3670,1833.376953125,1833.376953125,1833.376953125,0
0.00221,3670,0,0,16384,0,0,0,0,6.75,7927.38970588235,3898971.91908438,3663.25,0,0,0,3670,0,0,0,3670,0,0,0,3670,1831.625,1831.625,1831.625,0
0.002652,3670,0,0,16384,0,0,0,0,9.09375,5302.60180995475,-5938434.15368236,3660.90625,0,0,0,3670,0,0,0,3670,0,0,0,3670,1830.453125,1830.453125,1830.453125,0
0.003094,3670,0,0,16384,0,0,0,0,11.75390625,6018.45305429864,1619572.95100428,3658.24609375,0,0,0,3670,0,0,0,3670,0,0,0,3670,1829.123046875,1829.123046875,1829.123046875,0
0.003536,3670,0,0,16384,0,0,0,0,17.2109375,12346.2245475113,14316225.0977662,3652.7890625,0,0,0,3670,0,0,0,3670,0,0,0,3670,1826.39453125,1826.39453125,1826.39453125,0
0.003978,3670,0,0,16384,0,0,0,0,22.4609375,11877.8280542986,-1059720.57287934,3647.5390625,0,0,0,3670,0,0,0,3670,0,0,0,3670,1823.76953125,1823.76953125,1823.76953125,0
0.00442,3670,0,0,16384,0,0,0,0,26.265625,8607.89027149321,-7398049.28236523,3643.734375,0,0,0,3670,0,0,0,3670,0,0,0,3670,1821.8671875,1821.8671875,1821.8671875,0
0.004862,3670,0,0,16384,0,0,0,0,31.640625,12160.6334841629,8037880.57165087,3638.359375,0,0,0,3670,0,0,0,3670,0,0,0,3670,1819.1796875,1819.1796875,1819.1796875,0
0.005304,3670,0,0,16384,0,0,0,0,39.203125,17109.7285067873,11197047.5624987,3630.796875,0.5,1131.22171945701,2559325.15714256,3669.5,0,0,0,3670,0,0,0,3670,1815.3984375,1815.3984375,1815.3984375,0
0.005746,3670,0,0,16384,0,0,0,0,46.0078125,15395.2205882353,-3878977.1912942,3623.9921875,0.5,0,-2559325.15714256,3669.5,0,0,0,3670,0,0,0,3670,1811.99609375,1811.99609375,1811.99609375,0
0.006188,3670,0,0,16384,0,0,0,0,51.8984375,13327.2058823529,-4678766.30290125,3618.1015625,0.5,0,0,3669.5,0,0,0,3670,0,0,0,3670,1809.05078125,1809.05078125,1809.05078125,0
0.00663,3670,0,0,16384,0,0,0,0,59.609375,17445.5599547511,9317543.15022215,3610.390625,0.5,0,0,3669.5,0,0,0,3670,0,0,0,3670,1805.1953125,1805.1953125,1805.1953125,0
0.007072,3670,0,0,16384,0,0,0,0,68.8046875,20803.8744343891,7597996.56026699,3601.1953125,0.5,0,0,3669.5,0,0,0,3670,0,0,0,3670,1800.59765625,1800.59765625,1800.59765625,0
0.007514,3670,0,0,16384,0,0,0,0,76.3828125,17145.0791855204,-8277817.30513299,3593.6171875,0.5,0,0,3669.5,0,0,0,3670,0,0,0,3670,1796.80859375,1796.80859375,1796.80859375,0
0.007956,3670,0,0,16384,0,0,0,0,83.671875,16491.0916289593,-1479609.85647304,3586.328125,0.5,0,0,3669.5,0,0,0,3670,0,0,0,3670,1793.1640625,1793.1640625,1793.1640625,0
0.008398,3670,0,0,16384,0,0,0,0,93.28125,21740.6674208145,11876868.3073647,3576.71875,0.5,0,0,3669.5,0,0,0,3670,0,0,0,3670,1788.359375,1788.359375,1788.359375,0
0.00884,3670,0,0,16384,0,0,0,0,103.49609375,23110.5062217195,3099182.80747733,3566.50390625,0.5,0,0,3669.5,0,0,0,3670,0,0,0,3670,1783.251953125,1783.251953125,1783.251953125,0
0.009282,3670,0,0,16384,0,0,0,0,111.8203125,18833.0740950226,-9677448.25044532,3558.1796875,0.5,0,0,3669.5,0,0,0,3670,0,0,0,3670,1779.08984375,1779.08984375,1779.08984375,0
0.009724,3670,0,0,16384,0,0,0,0,120.15625,18859.5871040724,59984.1833705277,3549.84375,0.5,0,0,3669.5,0,0,0,3670,0,0,0,3670,1774.921875,1774.921875,1774.921875,0
0.010166,3670,0,0,16384,0,0,0,0,131.484375,25629.242081448,15315961.487275,3538.515625,0.5,0,0,3669.5,0,0,0,3670,0,0,0,3670,1769.2578125,1769.2578125,1769.2578125,0
0.010608,3670,0,0,16384,0,0,0,0,143.09375,26265.5542986425,1439620.40089269,3526.90625,0.5,0,0,3669.5,0,0,0,3670,0,0,0,3670,1763.453125,1763.453125,1763.453125,0
0.01105,3670,0,0,16384,0,0,0,0,152.6328125,21581.5893665158,-10597205.7287934,3517.3671875,0.5,0,0,3669.5,0,0,0,3670,0,0,0,3670,1758.68359375,1758.68359375,1758.68359375,0
0.011492,3670,0,0,16384,0,0,0,0,163,23455.1753393665,4238882.29151738,3507,0.5,0,0,3669.5,0,0,0,3670,0,0,0,3670,1753.5,1753.5,1753.5,0
0.011934,3670,0,0,16384,0,0,0,0,176.140625,29729.9208144796,14196256.7310252,3493.859375,0.5,0,0,3669.5,0,0,0,3670,0,0,0,3670,1746.9296875,1746.9296875,1746.9296875,0
0.012376,3670,0,0,16384,0,0,0,0,189.203125,29553.1674208145,-399894.555803521,3480.796875,0.5,0,0,3669.5,0,0,0,3670,0,0,0,3670,1740.3984375,1740.3984375,1740.3984375,0
0.012818,3670,0,0,16384,0,0,0,0,200.046875,24533.371040724,-11357005.3848201,3469.953125,0,-1131.22171945701,-2559325.15714256,3670,0,0,0,3670,0,0,0,3670,1734.9765625,1734.9765625,1734.9765625,0
0.01326,3670,0,0,16384,0,0,0,0,212.140625,27361.4253393665,6398312.89285641,3457.859375,0,0,2559325.15714256,3670,0,0,0,3670,0,0,0,3670,1728.9296875,1728.9296875,1728.9296875,0
0.013702,3670,0,0,16384,0,0,0,0,226.625,32770.0791855204,12236773.4075879,3443.375,0,0,0,3670,0,0,0,3670,0,0,0,3670,1721.6875,1721.6875,1721.6875,0
0.014144,3670,0,0,16384,0,0,0,0,240.125,30542.9864253394,-5038671.40312443,3429.875,0,0,0,3670,0,0,0,3670,0,0,0,3670,1714.9375,1714.9375,1714.9375,0
0.014586,3670,0,0,16384,0,0,0,0,252.609375,28245.1923076923,-5198629.22544583,3417.390625,0,0,0,3670,0,0,0,3670,0,0,0,3670,1708.6953125,1708.6953125,1708.6953125,0
0.015028,3670,0,0,16384,0,0,0,0,266.65625,31780.2601809955,7997891.11607051,3403.34375,0,0,0,3670,0,0,0,3670,0,0,0,3670,1701.671875,1701.671875,1701.671875,0
0.01547,3670,0,0,16384,0,0,0,0,282.265625,35315.3280542986,7997891.11607051,3387.734375,0,0,0,3670,0,0,0,3670,0,0,0,3670,1693.8671875,1693.8671875,1693.8671875,0
0.015912,3670,0,0,16384,0,0,0,0,296.953125,33229.6380090498,-4718755.75848161,3373.046875,0,0,0,3670,0,0,0,3670,0,0,0,3670,1686.5234375,1686.5234375,1686.5234375,0
0.016354,3670,0,0,16384,0,0,0,0,310.875,31497.4547511312,-3918966.64687455,3359.125,0,0,0,3670,0,0,0,3670,0,0,0,3670,1679.5625,1679.5625,1679.5625,0
0.016796,3670,0,0,16384,0,0,0,0,326.546875,35456.7307692308,8957638.04999897,3343.453125,0,0,0,3670,0,0,0,3670,0,0,0,3670,1671.7265625,1671.7265625,1671.7265625,0
0.017238,3670,0,0,16384,0,0,0,0,343.265625,37825.2262443439,5358587.04776725,3326.734375,0,0,0,3670,0,0,0,3670,0,0,0,3670,1663.3671875,1663.3671875,1663.3671875,0
0.01768,3670,0,0,16384,0,0,0,0,358.59375,34679.0158371041,-7118123.09330275,3311.40625,0,0,0,3670,0,0,0,3670,0,0,0,3670,1655.703125,1655.703125,1655.703125,0
0.018122,3670,0,0,16384,0,0,0,0,373.453125,33618.4954751131,-2399367.33482116,3296.546875,0,0,0,3670,0,0,0,3670,0,0,0,3670,1648.2734375,1648.2734375,1648.2734375,0
0.018564,3670,0,0,16384,0,0,0,0,389.921875,37259.6153846154,8237827.84955262,3280.078125,0,0,0,3670,0,0,0,3670,0,0,0,3670,1640.0390625,1640.0390625,1640.0390625,0
0.019006,3670,0,0,16384,0,0,0,0,407.171875,39027.149321267,3998945.55803526,3262.828125,0,0,0,3670,0,0,0,3670,0,0,0,3670,1631.4140625,1631.4140625,1631.4140625,0
0.019448,3670,0,0,16384,0,0,0,0,423.015625,35845.5882352941,-7198102.00446346,3246.984375,0,0,0,3670,0,0,0,3670,0,0,0,3670,1623.4921875,1623.4921875,1623.4921875,0
0.01989,3670,0,0,16384,0,0,0,0,438.953125,36057.6923076923,479873.466964222,3231.046875,0,0,0,3670,0,0,0,3670,0,0,0,3670,1615.5234375,1615.5234375,1615.5234375,0
0.020332,3670,0,0,16384,0,0,0,0,456.890625,40582.5791855204,10237300.6285703,3213.109375,0,0,0,3670,0,0,0,3670,0,0,0,3670,1606.5546875,1606.5546875,1606.5546875,0
0.020774,3670,0,0,16384,0,0,0,0,475.203125,41430.9954751131,1919493.86785692,3194.796875,0,0,0,3670,0,0,0,3670,0,0,0,3670,1597.3984375,1597.3984375,1597.3984375,0
0.021216,3670,0,0,16384,0,0,0,0,492.28125,38638.2918552036,-6318333.98169571,3177.71875,0,0,0,3670,0,0,0,3670,0,0,0,3670,1588.859375,1588.859375,1588.859375,0
0.021658,3670,0,0,16384,0,0,0,0,510.078125,40264.4230769231,3679029.91339244,3159.921875,0,0,0,3670,0,0,0,3670,0,0,0,3670,1579.9609375,1579.9609375,1579.9609375,0
0.0221,3670,0,0,16384,0,0,0,0,529.578125,44117.6470588235,8717701.31651686,3140.421875,0,0,0,3670,0,0,0,3670,0,0,0,3670,1570.2109375,1570.2109375,1570.2109375,0
0.022542,3670,0,0,16384,0,0,0,0,549.0625,44082.2963800905,-79978.9111607091,3120.9375,0,0,0,3670,0,0,0,3670,0,0,0,3670,1560.46875,1560.46875,1560.46875,0
0.022984,3670,0,0,16384,0,0,0,0,567.49609375,41704.9632352941,-5378581.77555742,3102.50390625,1,2262.44343891403,5118650.31428513,3669,0,0,0,3670,0,0,0,3670,1551.251953125,1551.251953125,1551.251953125,0
0.023426,3670,0,0,16384,0,0,0,0,586.8125,43702.2765837104,4518808.48057984,3083.1875,1,0,-5118650.31428513,3669,0,0,0,3670,0,0,0,3670,1541.59375,1541.59375,1541.59375,0
0.023868,3670,0,0,16384,0,0,0,0,607.49609375,46795.4609728507,6998154.72656169,3062.50390625,1,0,0,3669,0,0,0,3670,0,0,0,3670,1531.251953125,1531.251953125,1531.251953125,0
0.02431,3670,0,0,16384,0,0,0,0,627.75,45823.3173076923,-2199420.05691939,3042.25,1,0,0,3669,0,0,0,3670,0,0,0,3670,1521.125,1521.125,1521.125,0
0.024752,3670,0,0,16384,0,0,0,0,647.484375,44647.907239819,-2659298.79609344,3022.515625,1,0,0,3669,0,0,0,3670,0,0,0,3670,1511.2578125,1511.2578125,1511.2578125,0
0.025194,3670,0,0,16384,0,0,0,0,668.109375,46662.8959276018,4558797.93616019,3001.890625,1,0,0,3669,0,0,0,3670,0,0,0,3670,1500.9453125,1500.9453125,1500.9453125,0
0.025636,3670,0,0,16384,0,0,0,0,689.9375,49384.8981900452,6158376.1593743,2980.0625,1,0,0,3669,0,0,0,3670,0,0,0,3670,1490.03125,1490.03125,1490.03125,0
0.026078,3670,0,0,16384,0,0,0,0,711.0625,47794.1176470588,-3599051.00223173,2958.9375,1,0,0,3669,0,0,0,3670,0,0,0,3670,1479.46875,1479.46875,1479.46875,0
0.02652,3670,0,0,16384,0,0,0,0,731.640625,46556.8438914027,-2799261.89062469,2938.359375,1,0,0,3669,0,0,0,3670,0,0,0,3670,1469.1796875,1469.1796875,1469.1796875,0
0.026962,3670,0,0,16384,0,0,0,0,753.46875,49384.8981900452,6398312.89285641,2916.53125,1,0,0,3669,0,0,0,3670,0,0,0,3670,1458.265625,1458.265625,1458.265625,0
0.027404,3670,0,0,16384,0,0,0,0,775.984375,50940.3280542986,3519072.09107102,2894.015625,1,0,0,3669,0,0,0,3670,0,0,0,3670,1447.0078125,1447.0078125,1447.0078125,0
0.027846,3670,0,0,16384,0,0,0,0,797.9375,49667.7036199095,-2879240.80178538,2872.0625,1.5546875,1254.94909502262,2839251.34620503,3668.4453125,0,0,0,3670,0,0,0,3670,1436.03125,1436.03125,1436.03125,0
