time,despos1,desvel1,desacc1,iqcmd1,despos2,desvel2,desacc2,iqcmd2,actpos1,actvel1,actacc1,actfe1,actpos2,actvel2,actacc2,actfe2,actpos3,actvel3,actacc3,actfe3,actpos4,actvel4,actacc4,actfe4,nodeA,nodeB,nodeC,nodeD
0,3670,0,0,16384,0,0,0,0,0,0,0,3670,0,0,0,3670,0,0,0,3670,0,0,0,3670,5505,5505,5505,0
0.000442,3670,0,0,16384,0,0,0,0,0,0,0,3670,0,0,0,3670,0,0,0,3670,0,0,0,3670,5505,5505,5505,0
0.000884,3670,0,0,16384,0,0,0,0,0,0,0,3670,0,0,0,3670,0,0,0,3670,0,0,0,3670,5505,5505,5505,0
0.001326,3670,0,0,16384,0,0,0,0,0.5,1131.22171945701,2559325.15714256,3669.5,1,2262.44343891403,5118650.31428513,3669,0,0,0,3670,0,0,0,3670,5504.25,5504.25,5504.25,0
0.001768,3670,0,0,16384,0,0,0,0,3.22265625,6159.85576923077,11377000.1126103,3666.77734375,1,0,-5118650.31428513,3669,0,0,0,3670,0,0,0,3670,5500.166015625,5500.166015625,5500.166015625,0
0.00221,3670,0,0,16384,0,0,0,0,6.71875,7909.71436651584,3958956.1024549,3663.28125,1,0,0,3669,0,0,0,3670,0,0,0,3670,5494.921875,5494.921875,5494.921875,0
0.002652,3670,0,0,16384,0,0,0,0,8.92578125,4993.28337104072,-6598260.17075817,3661.07421875,1,0,0,3669,0,0,0,3670,0,0,0,3670,5491.611328125,5491.611328125,5491.611328125,0
0.003094,3670,0,0,16384,0,0,0,0,11.66796875,6204.04411764706,2739277.70725415,3658.33203125,1,0,0,3669,0,0,0,3670,0,0,0,3670,5487.498046875,5487.498046875,5487.498046875,0
0.003536,3670,0,0,16384,0,0,0,0,16.78125,11568.5096153846,12136799.768637,3653.21875,1,0,0,3669,0,0,0,3670,0,0,0,3670,5479.828125,5479.828125,5479.828125,0
0.003978,3670,0,0,16384,0,0,0,0,22,11807.1266968326,539857.650334758,3648,1,0,0,3669,0,0,0,3670,0,0,0,3670,5472,5472,5472,0
0.00442,3670,0,0,16384,0,0,0,0,25.734375,8448.81221719457,-7597996.56026698,3644.265625,1,0,0,3669,0,0,0,3670,0,0,0,3670,5466.3984375,5466.3984375,5466.3984375,0
0.004862,3670,0,0,16384,0,0,0,0,30.8515625,11577.3472850679,7078133.6377224,3639.1484375,1,0,0,3669,0,0,0,3670,0,0,0,3670,5458.72265625,5458.72265625,5458.72265625,0
0.005304,3670,0,0,16384,0,0,0,0,38.28125,16809.2477375566,11836878.8517844,3631.71875,1,0,0,3669,0,0,0,3670,0,0,0,3670,5447.578125,5447.578125,5447.578125,0
0.005746,3670,0,0,16384,0,0,0,0,44.90625,14988.6877828054,-4118913.92477632,3625.09375,1,0,0,3669,0,0,0,3670,0,0,0,3670,5437.640625,5437.640625,5437.640625,0
0.006188,3670,0,0,16384,0,0,0,0,50.671875,13044.4004524887,-4398840.11383878,3619.328125,1,0,0,3669,0,0,0,3670,0,0,0,3670,5428.9921875,5428.9921875,5428.9921875,0
0.00663,3670,0,0,16384,0,0,0,0,58.3984375,17480.9106334842,10037353.3506685,3611.6015625,1,0,0,3669,0,0,0,3670,0,0,0,3670,5417.40234375,5417.40234375,5417.40234375,0
0.007072,3670,0,0,16384,0,0,0,0,67.390625,20344.3156108597,6478291.80401712,3602.609375,1,0,0,3669,0,0,0,3670,0,0,0,3670,5403.9140625,5403.9140625,5403.9140625,0
0.007514,3670,0,0,16384,0,0,0,0,75.15625,17569.2873303167,-6278344.52611535,3594.84375,1,0,0,3669,0,0,0,3670,0,0,0,3670,5392.265625,5392.265625,5392.265625,0
0.007956,3670,0,0,16384,0,0,0,0,82.671875,17003.6764705882,-1279662.57857129,3587.328125,1,0,0,3669,0,0,0,3670,0,0,0,3670,5380.9921875,5380.9921875,5380.9921875,0
0.008398,3670,0,0,16384,0,0,0,0,92.6484375,22571.4083710407,12596678.5078111,3577.3515625,1,0,0,3669,0,0,0,3670,0,0,0,3670,5366.02734375,5366.02734375,5366.02734375,0
0.00884,3670,0,0,16384,0,0,0,0,103.546875,24657.0984162896,4718755.7584816,3566.453125,1,0,0,3669,0,0,0,3670,0,0,0,3670,5349.6796875,5349.6796875,5349.6796875,0
0.009282,3670,0,0,16384,0,0,0,0,112.5,20255.9389140271,-9957374.43950779,3557.5,1,0,0,3669,0,0,0,3670,0,0,0,3670,5336.25,5336.25,5336.25,0
0.009724,3670,0,0,16384,0,0,0,0,121.6640625,20733.1730769231,1079715.30066952,3548.3359375,1,0,0,3669,0,0,0,3670,0,0,0,3670,5322.50390625,5322.50390625,5322.50390625,0
0.010166,3670,0,0,16384,0,0,0,0,133.65625,27131.6459276018,14476182.9200876,3536.34375,1,0,0,3669,0,0,0,3670,0,0,0,3670,5304.515625,5304.515625,5304.515625,0
0.010608,3670,0,0,16384,0,0,0,0,145.953125,27820.9841628959,1559588.76763374,3524.046875,1,0,0,3669,0,0,0,3670,0,0,0,3670,5286.0703125,5286.0703125,5286.0703125,0
0.01105,3670,0,0,16384,0,0,0,0,156.09375,22942.5904977376,-11037089.7401773,3513.90625,1,0,0,3669,0,0,0,3670,0,0,0,3670,5270.859375,5270.859375,5270.859375,0
