time,despos1,desvel1,desacc1,iqcmd1,despos2,desvel2,desacc2,iqcmd2,actpos1,actvel1,actacc1,actfe1,actpos2,actvel2,actacc2,actfe2,actpos3,actvel3,actacc3,actfe3,actpos4,actvel4,actacc4,actfe4,nodeA,nodeB,nodeC,nodeD
0,3670,0,0,16384,0,0,0,0,2.20703125,0,0,3667.79296875,6,0,0,3664,0,0,0,3670,0,0,0,3670,169563.402414451,169563.402414451,169563.402414451,0
0.000442,3670,0,0,16384,0,0,0,0,1,-2730.8399321267,0,3669,6,0,0,3664,0,0,0,3670,0,0,0,3670,3723.61679864252,3723.61679864252,3723.61679864252,0
0.000884,3670,0,0,16384,0,0,0,0,-1.5,-5656.10859728507,-6618254.89854835,3671.5,6,0,0,3664,0,0,0,3670,0,0,0,3670,3784.62217194569,3784.62217194569,3784.62217194569,0
0.001326,3670,0,0,16384,0,0,0,0,1.6640625,7158.51244343891,28992355.2957556,3668.3359375,6,0,0,3664,0,0,0,3670,0,0,0,3670,3525.16568863121,3525.16568863121,3525.16568863121,0
0.001768,3670,0,0,16384,0,0,0,0,6.49609375,10932.19739819,8537748.76640527,3663.50390625,6,0,0,3664,0,0,0,3670,0,0,0,3670,3444.85995828619,3444.85995828619,3444.85995828619,0
0.00221,3670,0,0,16384,0,0,0,0,6,-1122.38404977376,-27272808.7058005,3664,6,0,0,3664,0,0,0,3670,0,0,0,3670,3686.44768099546,3686.44768099546,3686.44768099546,0
0.002652,3670,0,0,16384,0,0,0,0,6,0,2539330.42935239,3664,6,0,0,3664,0,0,0,3670,0,0,0,3670,3663.99999999999,3663.99999999999,3663.99999999999,0
0.003094,3670,0,0,16384,0,0,0,0,12.40625,14493.778280543,32791353.5758891,3657.59375,6,0,0,3664,0,0,0,3670,0,0,0,3670,3367.71818438913,3367.71818438913,3367.71818438913,0
0.003536,3670,0,0,16384,0,0,0,0,18.015625,12690.8936651584,-4078924.46919597,3651.984375,6,0,0,3664,0,0,0,3670,0,0,0,3670,3398.16650169682,3398.16650169682,3398.16650169682,0
0.003978,3670,0,0,16384,0,0,0,0,19.49609375,3349.47680995475,-21134427.2742163,3650.50390625,6,0,0,3664,0,0,0,3670,0,0,0,3670,3583.51437005089,3583.51437005089,3583.51437005089,0
0.00442,3670,0,0,16384,0,0,0,0,22.015625,5700.29694570136,5318597.59218689,3647.984375,7,2262.44343891403,5118650.31428513,3663,0,0,0,3670,0,0,0,3670,3533.97843608596,3533.97843608596,3533.97843608596,0
0.004862,3670,0,0,16384,0,0,0,0,31.375,21175.056561086,35010768.3605987,3638.625,7,0,-5118650.31428513,3663,0,0,0,3670,0,0,0,3670,3215.12386877827,3215.12386877827,3215.12386877827,0
0.005304,3670,0,0,16384,0,0,0,0,37.49609375,13848.6283936652,-16575629.3380561,3632.50390625,7,0,0,3663,0,0,0,3670,0,0,0,3670,3355.53133837668,3355.53133837668,3355.53133837668,0
0.005746,3670,0,0,16384,0,0,0,0,39.7734375,5152.36142533937,-19674812.1455335,3630.2265625,7,0,0,3663,0,0,0,3670,0,0,0,3670,3527.1793339932,3527.1793339932,3527.1793339932,0
0.006188,3670,0,0,16384,0,0,0,0,47.4140625,17286.4819004525,27452761.255912,3622.5859375,7,0,0,3663,0,0,0,3670,0,0,0,3670,3276.85629949094,3276.85629949094,3276.85629949094,0
0.00663,3670,0,0,16384,0,0,0,0,57.9453125,23826.3574660633,14796098.5647305,3612.0546875,7,0,0,3663,0,0,0,3670,0,0,0,3670,3135.52753817872,3135.52753817872,3135.52753817872,0
0.007072,3670,0,0,16384,0,0,0,0,64.11328125,13954.6804298643,-22334110.9416269,3605.88671875,7,0,0,3663,0,0,0,3670,0,0,0,3670,3326.7931101527,3326.7931101527,3326.7931101527,0
0.007514,3670,0,0,16384,0,0,0,0,68.78125,10561.0152714932,-7677975.47142769,3601.21875,7,0,0,3663,0,0,0,3670,0,0,0,3670,3389.99844457012,3389.99844457012,3389.99844457012,0
0.007956,3670,0,0,16384,0,0,0,0,79.09375,23331.4479638009,28892381.6568047,3590.90625,7,0,0,3663,0,0,0,3670,0,0,0,3670,3124.27729072397,3124.27729072397,3124.27729072397,0
0.008398,3670,0,0,16384,0,0,0,0,90.34375,25452.4886877828,4798734.66964232,3579.65625,7,0,0,3663,0,0,0,3670,0,0,0,3670,3070.60647624433,3070.60647624433,3070.60647624433,0
0.00884,3670,0,0,16384,0,0,0,0,96.85546875,14732.3953619909,-24253604.8094838,3573.14453125,7,0,0,3663,0,0,0,3670,0,0,0,3670,3278.49662401017,3278.49662401017,3278.49662401017,0
0.009282,3670,0,0,16384,0,0,0,0,103.75,15598.4869909502,1959483.32343728,3566.25,7,0,0,3663,0,0,0,3670,0,0,0,3670,3254.28026018098,3254.28026018098,3254.28026018098,0
0.009724,3670,0,0,16384,0,0,0,0,115.796875,27255.3733031674,26373045.9552425,3554.203125,7,0,0,3663,0,0,0,3670,0,0,0,3670,3009.09565893664,3009.09565893664,3009.09565893664,0
0.010166,3670,0,0,16384,0,0,0,0,127.5,26477.6583710407,-1759536.04553551,3542.5,7,0,0,3663,0,0,0,3670,0,0,0,3670,3012.94683257917,3012.94683257917,3012.94683257917,0
0.010608,3670,0,0,16384,0,0,0,0,134.9140625,16773.8970588235,-21954211.1136136,3535.0859375,7,0,0,3663,0,0,0,3670,0,0,0,3670,3199.60799632352,3199.60799632352,3199.60799632352,0
0.01105,3670,0,0,16384,0,0,0,0,143.625,19708.0033936652,6638249.62633853,3526.375,7,0,0,3663,0,0,0,3670,0,0,0,3670,3132.21493212668,3132.21493212668,3132.21493212668,0
0.011492,3670,0,0,16384,0,0,0,0,157.109375,30507.6357466063,24433557.3595954,3512.890625,7,0,0,3663,0,0,0,3670,0,0,0,3670,2902.73791006786,2902.73791006786,2902.73791006786,0
0.011934,3670,0,0,16384,0,0,0,0,168.96875,26831.165158371,-8317806.76071333,3501.03125,7,0,0,3663,0,0,0,3670,0,0,0,3670,2964.40794683257,2964.40794683257,2964.40794683257,0
0.012376,3670,0,0,16384,0,0,0,0,176.984375,18134.8981900452,-19674812.1455335,3493.015625,7,0,0,3663,0,0,0,3670,0,0,0,3670,3130.31766119908,3130.31766119908,3130.31766119908,0
0.012818,3670,0,0,16384,0,0,0,0,187.53125,23861.7081447964,12956583.6080342,3482.46875,7,0,0,3663,0,0,0,3670,0,0,0,3670,3005.23458710406,3005.23458710406,3005.23458710406,0
0.01326,3670,0,0,16384,0,0,0,0,201.96875,32664.0271493213,19914748.8790156,3468.03125,7,0,0,3663,0,0,0,3670,0,0,0,3670,2814.75070701356,2814.75070701356,2814.75070701356,0
0.013702,3670,0,0,16384,0,0,0,0,213.984375,27184.6719457014,-12396731.2299093,3456.015625,7,0,0,3663,0,0,0,3670,0,0,0,3670,2912.32218608596,2912.32218608596,2912.32218608596,0
0.014144,3670,0,0,16384,0,0,0,0,223.4921875,21510.8880090498,-12836615.2412932,3446.5078125,7,0,0,3663,0,0,0,3670,0,0,0,3670,3016.29005231899,3016.29005231899,3016.29005231899,0
0.014586,3670,0,0,16384,0,0,0,0,236.65625,29782.9468325792,18715065.211605,3433.34375,7,0,0,3663,0,0,0,3670,0,0,0,3670,2837.6848133484,2837.6848133484,2837.6848133484,0
0.015028,3670,0,0,16384,0,0,0,0,252.609375,36093.0429864253,14276235.6421859,3417.390625,7,0,0,3663,0,0,0,3670,0,0,0,3670,2695.52976527148,2695.52976527148,2695.52976527148,0
0.01547,3670,0,0,16384,0,0,0,0,265.49609375,29155.4722850679,-15695861.3152884,3404.50390625,7,0,0,3663,0,0,0,3670,0,0,0,3670,2821.39446054863,2821.39446054863,2821.39446054863,0
0.015912,3670,0,0,16384,0,0,0,0,277.203125,26486.496040724,-6038407.79263324,3392.796875,7,0,0,3663,0,0,0,3670,0,0,0,3670,2863.06695418551,2863.06695418551,2863.06695418551,0
0.016354,3670,0,0,16384,0,0,0,0,292.765625,35209.2760180995,19734796.328904,3377.234375,7,0,0,3663,0,0,0,3670,0,0,0,3670,2673.048854638,2673.048854638,2673.048854638,0
0.016796,3670,0,0,16384,0,0,0,0,309.59375,38072.6809954751,6478291.80401712,3360.40625,7,0,0,3663,0,0,0,3670,0,0,0,3670,2598.95263009048,2598.95263009048,2598.95263009048,0
0.017238,3670,0,0,16384,0,0,0,0,323.359375,31143.9479638009,-15675866.5874982,3346.640625,7,0,0,3663,0,0,0,3670,0,0,0,3670,2723.76166572397,2723.76166572397,2723.76166572397,0
0.01768,3670,0,0,16384,0,0,0,0,336.671875,30118.778280543,-2319388.42366045,3333.328125,7,0,0,3663,0,0,0,3670,0,0,0,3670,2730.95255938913,2730.95255938913,2730.95255938913,0
0.018122,3670,0,0,16384,0,0,0,0,353.5625,38214.0837104072,18315170.6558015,3316.4375,7,0,0,3663,0,0,0,3670,0,0,0,3670,2552.15582579184,2552.15582579184,2552.15582579184,0
0.018564,3670,0,0,16384,0,0,0,0,371.0625,39592.7601809955,3119177.53526749,3298.9375,7,0,0,3663,0,0,0,3670,0,0,0,3670,2507.08229638008,2507.08229638008,2507.08229638008,0
