time,despos1,desvel1,desacc1,iqcmd1,despos2,desvel2,desacc2,iqcmd2,actpos1,actvel1,actacc1,actfe1,actpos2,actvel2,actacc2,actfe2,actpos3,actvel3,actacc3,actfe3,actpos4,actvel4,actacc4,actfe4,nodeA,nodeB,nodeC,nodeD
0,0,0,0,0,0,0,0,0,6,0,0,-6,14.50390625,0,0,-14.50390625,0,0,0,0,0,0,0,0,0,0,0,0
0.00442,0,0,0,145.55566,0,0,0,0,6,0,0,-6,14.50390625,0,0,-14.50390625,0,0,0,0,0,0,0,0,0,0,0,0
0.00884,0,0,0,507.5607,0,0,0,0,6.5,113.122171945701,25593.2515714256,-6.5,14.50390625,0,0,-14.50390625,0,0,0,0,0,0,0,0,0,0,0,0
0.01326,0,0,0,863.30872,0,0,0,0,9.15234375,600.077771493213,110170.950123871,-9.15234375,14.50390625,0,0,-14.50390625,0,0,0,0,0,0,0,0,0,0,0,0
0.01768,0,0,0,1208.4142,0,0,0,0,15.27734375,1385.74660633484,177753.130054667,-15.27734375,14.50390625,0,0,-14.50390625,0,0,0,0,0,0,0,0,0,0,0,0
0.0221,0,0,0,1538.6229,0,0,0,0,26.02734375,2432.12669683258,236737.577035687,-26.02734375,14.50390625,0,0,-14.50390625,0,0,0,0,0,0,0,0,0,0,0,0
0.02652,0,0,0,1849.8641,0,0,0,0,42.1796875,3654.37641402715,276527.085338138,-42.1796875,14.50390625,0,0,-14.50390625,0,0,0,0,0,0,0,0,0,0,0,0
0.03094,0,0,0,2138.301,0,0,0,0,64.69921875,5094.91657239819,325914.062979873,-64.69921875,14.50390625,0,0,-14.50390625,0,0,0,0,0,0,0,0,0,0,0,0
0.03536,0,0,0,2400.3779,0,0,0,0,94.66796875,6780.26018099547,381299.458958662,-94.66796875,14.50390625,0,0,-14.50390625,0,0,0,0,0,0,0,0,0,0,0,0
0.03978,0,0,0,2632.8638,0,0,0,0,132.921875,8654.72992081448,424088.176429639,-132.921875,14.50390625,0,0,-14.50390625,0,0,0,0,0,0,0,0,0,0,0,0
