time,despos1,desvel1,desacc1,iqcmd1,despos2,desvel2,desacc2,iqcmd2,actpos1,actvel1,actacc1,actfe1,actpos2,actvel2,actacc2,actfe2,actpos3,actvel3,actacc3,actfe3,actpos4,actvel4,actacc4,actfe4,nodeA,nodeB,nodeC,nodeD
0,0,0,0,0,0,0,0,0,-24,0,0,24,14.50390625,0,0,-14.50390625,0,0,0,0,0,0,0,0,0,0,0,0
0.00442,0,0,0,90.99054,0,0,0,0,-24,0,0,24,14.50390625,0,0,-14.50390625,0,0,0,0,0,0,0,0,0,0,0,0
0.00884,0,0,0,181.9109,0,0,0,0,-24,0,0,24,14.50390625,0,0,-14.50390625,0,0,0,0,0,0,0,0,0,0,0,0
0.01326,0,0,0,272.69098,0,0,0,0,-23,226.244343891403,51186.5031428513,23,14.50390625,0,0,-14.50390625,0,0,0,0,0,0,0,0,0,0,0,0
0.01768,0,0,0,363.26074,0,0,0,0,-21.99609375,227.128110859728,199.947277901759,21.99609375,14.50390625,0,0,-14.50390625,0,0,0,0,0,0,0,0,0,0,0,0
0.0221,0,0,0,453.55038,0,0,0,0,-19.55078125,553.238122171946,73780.5455457505,19.55078125,14.50390625,0,0,-14.50390625,0,0,0,0,0,0,0,0,0,0,0,0
0.02652,0,0,0,543.49017,0,0,0,0,-16.3046875,734.410350678733,40989.1919698614,16.3046875,14.50390625,0,0,-14.50390625,0,0,0,0,0,0,0,0,0,0,0,0
0.03094,0,0,0,633.01086,0,0,0,0,-11.84375,1009.26187782805,62183.6034274483,11.84375,14.50390625,0,0,-14.50390625,0,0,0,0,0,0,0,0,0,0,0,0
0.03536,0,0,0,722.0434,0,0,0,0,-5.9453125,1334.48812217195,73580.5982678487,5.9453125,14.50390625,0,0,-14.50390625,0,0,0,0,0,0,0,0,0,0,0,0
0.03978,0,0,0,810.51904,0,0,0,0,1.81640625,1756.04496606335,95374.8515591409,-1.81640625,14.50390625,0,0,-14.50390625,0,0,0,0,0,0,0,0,0,0,0,0
0.0442,0,0,0,898.36957,0,0,0,0,11.69140625,2234.1628959276,108171.477344854,-11.69140625,14.50390625,0,0,-14.50390625,0,0,0,0,0,0,0,0,0,0,0,0
0.04862,0,0,0,985.52728,0,0,0,0,23.97265625,2778.56334841629,123167.523187486,-23.97265625,14.50390625,0,0,-14.50390625,0,0,0,0,0,0,0,0,0,0,0,0
0.05304,0,0,0,1071.9249,0,0,0,0,38.85546875,3367.15214932127,133164.887082574,-38.85546875,14.50390625,0,0,-14.50390625,0,0,0,0,0,0,0,0,0,0,0,0
0.05746,0,0,0,1157.496,0,0,0,0,56.8203125,4064.44428733032,157758.402264491,-56.8203125,14.50390625,0,0,-14.50390625,0,0,0,0,0,0,0,0,0,0,0,0
0.06188,0,0,0,1242.1742,0,0,0,0,77.609375,4703.40780542986,144561.881922975,-77.609375,14.50390625,0,0,-14.50390625,0,0,0,0,0,0,0,0,0,0,0,0
0.0663,0,0,0,1325.8945,0,0,0,0,101.4375,5390.97850678733,155558.982207571,-101.4375,14.50390625,0,0,-14.50390625,0,0,0,0,0,0,0,0,0,0,0,0
0.07072,0,0,0,1408.5923,0,0,0,0,128.49609375,6121.85378959276,165356.398824758,-128.49609375,14.50390625,0,0,-14.50390625,0,0,0,0,0,0,0,0,0,0,0,0
0.07514,0,0,0,1490.2037,0,0,0,0,158.5078125,6789.98161764706,151160.142093733,-158.5078125,14.50390625,0,0,-14.50390625,0,0,0,0,0,0,0,0,0,0,0,0
0.07956,0,0,0,1570.6659,0,0,0,0,191.96875,7570.34785067873,176553.446387256,-191.96875,14.50390625,0,0,-14.50390625,0,0,0,0,0,0,0,0,0,0,0,0
0.08398,0,0,0,1649.9167,0,0,0,0,228.3359375,8227.87047511312,148760.774758911,-228.3359375,14.50390625,0,0,-14.50390625,0,0,0,0,0,0,0,0,0,0,0,0
0.0884,0,0,0,1727.8951,0,0,0,0,267.52734375,8866.83399321267,144561.881922975,-267.52734375,14.50390625,0,0,-14.50390625,0,0,0,0,0,0,0,0,0,0,0,0
0.09282,0,0,0,1804.541,0,0,0,0,309.65234375,9530.54298642534,150160.405704224,-309.65234375,14.50390625,0,0,-14.50390625,0,0,0,0,0,0,0,0,0,0,0,0
0.09724,0,0,0,1879.795,0,0,0,0,354.2578125,10091.7350113122,126966.521467619,-354.2578125,14.50390625,0,0,-14.50390625,0,0,0,0,0,0,0,0,0,0,0,0
0.10166,0,0,0,1953.5995,0,0,0,0,401.15234375,10609.6224547511,117169.104850433,-401.15234375,14.50390625,0,0,-14.50390625,0,0,0,0,0,0,0,0,0,0,0,0
0.10608,0,0,0,2025.8972,0,0,0,0,450.37890625,11137.2313348416,119368.524907353,-450.37890625,14.50390625,0,0,-14.50390625,0,0,0,0,0,0,0,0,0,0,0,0
0.1105,0,0,0,2096.6326,0,0,0,0,501.21484375,11501.3433257919,82378.2784955264,-501.21484375,14.50390625,0,0,-14.50390625,0,0,0,0,0,0,0,0,0,0,0,0
0.11492,0,0,0,2165.751,0,0,0,0,553.83203125,11904.3410633484,91175.9587232035,-553.83203125,14.50390625,0,0,-14.50390625,0,0,0,0,0,0,0,0,0,0,0,0
0.11934,0,0,0,2233.199,0,0,0,0,607.5546875,12154.4471153846,56585.0796461993,-607.5546875,14.50390625,0,0,-14.50390625,0,0,0,0,0,0,0,0,0,0,0,0
0.12376,0,0,0,2298.9248,0,0,0,0,662.34375,12395.7154977376,54585.6068671811,-662.34375,14.50390625,0,0,-14.50390625,0,0,0,0,0,0,0,0,0,0,0,0
0.12818,0,0,0,2362.8777,0,0,0,0,717.796875,12545.9558823529,33991.0372432997,-717.796875,14.50390625,0,0,-14.50390625,0,0,0,0,0,0,0,0,0,0,0,0
0.1326,0,0,0,2425.0083,0,0,0,0,775.359375,13023.1900452489,107971.530066952,-775.359375,14.50390625,0,0,-14.50390625,0,0,0,0,0,0,0,0,0,0,0,0
0.13702,0,0,0,2485.2688,0,0,0,0,835.078125,13511.0294117647,110370.897401773,-835.078125,14.50390625,0,0,-14.50390625,0,0,0,0,0,0,0,0,0,0,0,0
0.14144,0,0,0,2543.6123,0,0,0,0,896.859375,13977.6583710407,105572.162732131,-896.859375,14.50390625,0,0,-14.50390625,0,0,0,0,0,0,0,0,0,0,0,0
0.14586,0,0,0,2599.9944,0,0,0,0,960.2890625,14350.6080316742,84377.7512745437,-960.2890625,14.50390625,0,0,-14.50390625,0,0,0,0,0,0,0,0,0,0,0,0
0.15028,0,0,0,2654.3713,0,0,0,0,1024.875,14612.2030542986,59184.3942589219,-1024.875,14.50390625,0,0,-14.50390625,0,0,0,0,0,0,0,0,0,0,0,0
